nom,masse_kg_m,h_m,b_m,tw_m,tf_m,aire_m2,Iyy_m4,Wel_y_m3,Wpl_y_m3,iy_m,Izz_m4,Wel_z_m3,Wpl_z_m3,iz_m,J_m4,r_m,profil_gsa
RHS450x250x16,166,0.45,0.25,0.016,,0.0211,0.00055705,0.0024760000000000003,0.0030700000000000002,0.162,0.00022040999999999999,0.001763,0.002029,0.10200000000000001,0.0005054499999999998,,CAT EN-RHS RHS450x250x16 20110705
SHS450x450x16,213,0.45,0.45,0.016,,0.0271,0.00084067,0.003736,0.0043760000000000005,0.176,0.00084067,0.003736,0.0043760000000000005,0.176,0.00133503,,CAT EN-SHS SHS450x450x16 20110705
SHS450x450x19,250,0.45,0.45,0.019,,0.0318,0.0009705499999999999,0.004314,0.005092,0.17500000000000002,0.0009705499999999999,0.004314,0.005092,0.17500000000000002,0.00155773,,CAT EN-SHS SHS450x450x19 20110705
SHS450x450x22,286,0.45,0.45,0.022,,0.0364,0.0010922,0.004854000000000001,0.005775000000000001,0.17300000000000001,0.0010922,0.004854000000000001,0.005775000000000001,0.17300000000000001,0.00177161,,CAT EN-SHS SHS450x450x22 20110705
SHS450x450x25,321,0.45,0.45,0.025,,0.0409,0.00120583,0.005359,0.006427,0.17200000000000001,0.00120583,0.005359,0.006427,0.17200000000000001,0.00197663,,CAT EN-SHS SHS450x450x25 20110705
SHS450x450x28,355,0.45,0.45,0.028,,0.0452,0.0013116599999999999,0.00583,0.007047,0.17,0.0013116599999999999,0.00583,0.007047,0.17,0.00217274,,CAT EN-SHS SHS450x450x28 20110705
SHS450x450x32,399,0.45,0.45,0.032,,0.0509,0.00144099,0.006404,0.007826,0.168,0.00144099,0.006404,0.007826,0.168,0.00242029,,CAT EN-SHS SHS450x450x32 20110705
SHS450x450x36,442,0.45,0.45,0.036000000000000004,,0.056299999999999996,0.00155731,0.006921,0.00855,0.166,0.00155731,0.006921,0.00855,0.166,0.00265183,,CAT EN-SHS SHS450x450x36 20110705
SHS450x450x40,483,0.45,0.45,0.04,,0.0615,0.0016611,0.007383000000000001,0.009222000000000001,0.164,0.0016611,0.007383000000000001,0.009222000000000001,0.164,0.00286723,,CAT EN-SHS SHS450x450x40 20110705
SHS450x450x45,531,0.45,0.45,0.045,,0.0677,0.00177395,0.007884,0.009988,0.162,0.00177395,0.007884,0.009988,0.162,0.00311365,,CAT EN-SHS SHS450x450x45 20110705
RHS500x200x8,85.4,0.5,0.2,0.008,,0.0109,0.00034045,0.0013620000000000001,0.0017070000000000002,0.177,8.135e-05,0.000814,0.0008960000000000001,0.08650000000000001,0.00021124,,CAT EN-RHS RHS500x200x8 20110705
RHS500x200x8.8,93.6,0.5,0.2,0.0088,,0.011899999999999999,0.00037167,0.001487,0.0018670000000000002,0.177,8.85e-05,0.000885,0.000979,0.0861,0.00023048,,CAT EN-RHS RHS500x200x8.8 20110705
RHS500x300x8,97.9,0.5,0.3,0.008,,0.012499999999999999,0.00043728,0.0017490000000000001,0.0021000000000000003,0.187,0.00019951,0.00133,0.0014800000000000002,0.126,0.00042563,,CAT EN-RHS RHS500x300x8 20110705
RHS500x200x10,106,0.5,0.2,0.01,,0.0135,0.00041755,0.00167,0.002105,0.176,9.891e-05,0.000989,0.001101,0.0856,0.00025872,,CAT EN-RHS RHS500x200x10 20110705
RHS500x300x8.8,107,0.5,0.3,0.0088,,0.013699999999999999,0.00047784,0.0019110000000000002,0.0023,0.187,0.0002177,0.001451,0.001619,0.126,0.00046553999999999996,,CAT EN-RHS RHS500x300x8.8 20110705
RHS500x300x10,122,0.5,0.3,0.01,,0.0155,0.0005376199999999999,0.00215,0.002595,0.186,0.00024439,0.001629,0.0018260000000000001,0.126,0.0005245,,CAT EN-RHS RHS500x300x10 20110705
RHS500x200x12.5,131,0.5,0.2,0.0125,,0.0167,0.0005095600000000002,0.0020380000000000003,0.002586,0.17500000000000002,0.00011938,0.0011940000000000002,0.0013460000000000002,0.0845,0.00031514,,CAT EN-RHS RHS500x200x12.5 20110705
RHS500x200x14.2,148,0.5,0.2,0.014199999999999999,,0.0189,0.00056939,0.002278,0.0029040000000000003,0.17400000000000002,0.00013239,0.001324,0.001505,0.0838,0.00035166,,CAT EN-RHS RHS500x200x14.2 20110705
RHS500x300x12.5,151,0.5,0.3,0.0125,,0.0192,0.0006581,0.0026330000000000004,0.003196,0.185,0.0002978,0.0019850000000000002,0.0022440000000000003,0.125,0.0006439,,CAT EN-RHS RHS500x300x12.5 20100728
RHS500x200x16,166,0.5,0.2,0.016,,0.0211,0.00063036,0.0025210000000000002,0.0032310000000000004,0.17300000000000001,0.00014539,0.001454,0.0016690000000000001,0.083,0.00038872,,CAT EN-RHS RHS500x200x16 20110705
RHS500x300x14.2,170,0.5,0.3,0.014199999999999999,,0.0217,0.000737,0.002948,0.0035930000000000003,0.184,0.0003325,0.002216,0.002519,0.124,0.0007224,,CAT EN-RHS RHS500x300x14.2 20100728
SHS500x500x12,181,0.5,0.5,0.012,,0.0231,0.00090752,0.0036300000000000004,0.004196,0.198,0.00090752,0.0036300000000000004,0.004196,0.198,0.0014148,,CAT EN-SHS SHS500x500x12 20110705
RHS500x300x16,191,0.5,0.3,0.016,,0.0243,0.00081783,0.003271,0.004005,0.183,0.00036768,0.002451,0.002804,0.123,0.00080329,,CAT EN-RHS RHS500x300x16 20110705
RHS500x300x20,235,0.5,0.3,0.02,,0.03,0.00098777,0.0039510000000000005,0.0048850000000000005,0.182,0.00044078,0.002939,0.003408,0.121,0.00097447,,CAT EN-RHS RHS500x300x20 20110705
SHS500x500x16,238,0.5,0.5,0.016,,0.030299999999999997,0.0011704999999999999,0.004682,0.005461000000000001,0.196,0.0011704999999999999,0.004682,0.005461000000000001,0.196,0.0018483,,CAT EN-SHS SHS500x500x16 20110705
SHS500x500x19,280,0.5,0.5,0.019,,0.0356,0.00135538,0.005422000000000001,0.006368,0.195,0.00135538,0.005422000000000001,0.006368,0.195,0.00216081,,CAT EN-SHS SHS500x500x19 20110705
SHS500x500x22,320,0.5,0.5,0.022,,0.040799999999999996,0.0015299299999999999,0.0061200000000000004,0.007239000000000001,0.194,0.0015299299999999999,0.0061200000000000004,0.007239000000000001,0.194,0.00246247,,CAT EN-SHS SHS500x500x22 20110705
SHS500x500x25,360,0.5,0.5,0.025,,0.045899999999999996,0.00169439,0.006778,0.008074000000000001,0.192,0.00169439,0.006778,0.008074000000000001,0.192,0.0027532299999999997,,CAT EN-SHS SHS500x500x25 20110705
SHS500x500x28,399,0.5,0.5,0.028,,0.0508,0.001849,0.007396000000000001,0.008874,0.191,0.001849,0.007396000000000001,0.008874,0.191,0.00303304,,CAT EN-SHS SHS500x500x28 20110705
SHS500x500x32,450,0.5,0.5,0.032,,0.0573,0.00204023,0.008161,0.009886,0.189,0.00204023,0.008161,0.009886,0.189,0.00338901,,CAT EN-SHS SHS500x500x32 20110705
SHS500x500x36,498,0.5,0.5,0.036000000000000004,,0.0635,0.00221491,0.00886,0.010838,0.187,0.00221491,0.00886,0.010838,0.187,0.0037253,,CAT EN-SHS SHS500x500x36 20110705
SHS500x500x40,545,0.5,0.5,0.04,,0.06949999999999999,0.00237359,0.009494,0.011729000000000002,0.185,0.00237359,0.009494,0.011729000000000002,0.185,0.0040418,,CAT EN-SHS SHS500x500x40 20110705
SHS500x500x45,602,0.5,0.5,0.045,,0.07669999999999999,0.00255025,0.010201,0.01276,0.182,0.00255025,0.010201,0.01276,0.182,0.00440942,,CAT EN-SHS SHS500x500x45 20110705
SHS500x500x50,656,0.5,0.5,0.05,,0.0836,0.00270377,0.010815,0.013701000000000001,0.18,0.00270377,0.010815,0.013701000000000001,0.18,0.00474569,,CAT EN-SHS SHS500x500x50 20110705
RHS550x350x12,162,0.55,0.35000000000000003,0.012,,0.0207,0.00087142,0.0031690000000000004,0.0038190000000000003,0.20500000000000002,0.00043539,0.002488,0.002804,0.145,0.00092039,,CAT EN-RHS RHS550x350x12 20110705
RHS550x350x16,213,0.55,0.35000000000000003,0.016,,0.0271,0.00112056,0.0040750000000000005,0.004958000000000001,0.203,0.00055749,0.003186,0.003635,0.14300000000000002,0.00119693,,CAT EN-RHS RHS550x350x16 20110705
RHS550x350x19,250,0.55,0.35000000000000003,0.019,,0.0318,0.00129448,0.004707,0.005769000000000001,0.202,0.00064197,0.0036680000000000003,0.004224,0.14200000000000002,0.00139434,,CAT EN-RHS RHS550x350x19 20110705
SHS550x550x16,263,0.55,0.55,0.016,,0.033499999999999995,0.00157695,0.005734,0.006666,0.217,0.00157695,0.005734,0.006666,0.217,0.00247855,,CAT EN-SHS SHS550x550x16 20110705
RHS550x350x22,286,0.55,0.35000000000000003,0.022,,0.0364,0.00145758,0.0053,0.006544,0.2,0.00072058,0.004118,0.004786,0.14100000000000001,0.00158315,,CAT EN-RHS RHS550x350x22 20110705
SHS550x550x19,309,0.55,0.55,0.019,,0.0394,0.00183044,0.0066560000000000005,0.0077870000000000005,0.215,0.00183044,0.0066560000000000005,0.0077870000000000005,0.215,0.00290214,,CAT EN-SHS SHS550x550x19 20110705
RHS550x350x25,321,0.55,0.35000000000000003,0.025,,0.0409,0.0016101,0.005855,0.0072840000000000005,0.198,0.00079352,0.004534000000000001,0.00532,0.139,0.00176335,,CAT EN-RHS RHS550x350x25 20110705
SHS550x550x22,355,0.55,0.55,0.022,,0.0452,0.00207126,0.0075320000000000005,0.008868000000000001,0.214,0.00207126,0.0075320000000000005,0.008868000000000001,0.214,0.00331264,,CAT EN-SHS SHS550x550x22 20110705
SHS550x550x25,399,0.55,0.55,0.025,,0.0509,0.00229968,0.008362000000000001,0.009909000000000001,0.213,0.00229968,0.008362000000000001,0.009909000000000001,0.213,0.00370998,,CAT EN-SHS SHS550x550x25 20110705
SHS550x550x28,443,0.55,0.55,0.028,,0.0564,0.0025159699999999998,0.009149000000000001,0.010911,0.211,0.0025159699999999998,0.009149000000000001,0.010911,0.211,0.00409411,,CAT EN-SHS SHS550x550x28 20110705
SHS550x550x32,500,0.55,0.55,0.032,,0.0637,0.00278592,0.010131000000000001,0.012187,0.209,0.00278592,0.010131000000000001,0.012187,0.209,0.00458566,,CAT EN-SHS SHS550x550x32 20110705
SHS550x550x36,555,0.55,0.55,0.036000000000000004,,0.0707,0.00303537,0.011038000000000001,0.013395,0.20700000000000002,0.00303537,0.011038000000000001,0.013395,0.20700000000000002,0.00505351,,CAT EN-SHS SHS550x550x36 20110705
SHS550x550x40,608,0.55,0.55,0.04,,0.0775,0.00326492,0.011872,0.014536,0.20500000000000002,0.00326492,0.011872,0.014536,0.20500000000000002,0.0054975399999999995,,CAT EN-SHS SHS550x550x40 20110705
SHS550x550x45,673,0.55,0.55,0.045,,0.0857,0.00352478,0.012817,0.015870000000000002,0.203,0.00352478,0.012817,0.015870000000000002,0.203,0.00601886,,CAT EN-SHS SHS550x550x45 20110705
SHS550x550x50,734,0.55,0.55,0.05,,0.0936,0.00375563,0.013657,0.017103,0.2,0.00375563,0.013657,0.017103,0.2,0.00650249,,CAT EN-SHS SHS550x550x50 20110705
SHS550x550x55,794,0.55,0.55,0.055,,0.1011,0.0039586,0.014395000000000002,0.018236000000000002,0.198,0.0039586,0.014395000000000002,0.018236000000000002,0.198,0.00694816,,CAT EN-SHS SHS550x550x55 20110705
RHS600x400x12,181,0.6,0.4,0.012,,0.0231,0.00117924,0.0039310000000000005,0.004703000000000001,0.226,0.00063395,0.00317,0.003569,0.166,0.0012984399999999999,,CAT EN-RHS RHS600x400x12 20110705
RHS600x400x16,238,0.6,0.4,0.016,,0.030299999999999997,0.0015221899999999999,0.005074,0.006123,0.224,0.00081553,0.004078,0.00464,0.164,0.0016937599999999999,,CAT EN-RHS RHS600x400x16 20110705
RHS600x400x19,280,0.6,0.4,0.019,,0.0356,0.00176363,0.0058790000000000005,0.007141000000000001,0.222,0.00094248,0.004712,0.005406,0.163,0.00197788,,CAT EN-RHS RHS600x400x19 20110705
SHS600x600x16,288,0.6,0.6,0.016,,0.036699999999999997,0.00206801,0.006893000000000001,0.007992,0.23700000000000002,0.00206801,0.006893000000000001,0.007992,0.23700000000000002,0.00323778,,CAT EN-SHS SHS600x600x16 20110705
RHS600x400x22,320,0.6,0.4,0.022,,0.040799999999999996,0.00199185,0.00664,0.008118,0.221,0.00106177,0.005309,0.0061400000000000005,0.161,0.00225136,,CAT EN-RHS RHS600x400x22 20110705
SHS600x600x19,339,0.6,0.6,0.019,,0.043199999999999995,0.00240522,0.008017,0.009348,0.23600000000000002,0.00240522,0.008017,0.009348,0.23600000000000002,0.00379597,,CAT EN-SHS SHS600x600x19 20110705
RHS600x400x25,360,0.6,0.4,0.025,,0.045899999999999996,0.00220713,0.007357000000000001,0.009056,0.219,0.0011736,0.005868,0.006842000000000001,0.16,0.00251417,,CAT EN-RHS RHS600x400x25 20110705
SHS600x600x22,389,0.6,0.6,0.022,,0.0496,0.00272719,0.009091,0.010661,0.234,0.00272719,0.009091,0.010661,0.234,0.0043386,,CAT EN-SHS SHS600x600x22 20110705
RHS600x400x28,399,0.6,0.4,0.028,,0.0508,0.00240973,0.008032,0.009954000000000001,0.218,0.00127817,0.006391,0.007513000000000001,0.159,0.00276626,,CAT EN-RHS RHS600x400x28 20110705
SHS600x600x25,439,0.6,0.6,0.025,,0.0559,0.00303422,0.010114000000000001,0.011931,0.233,0.00303422,0.010114000000000001,0.011931,0.233,0.00486561,,CAT EN-SHS SHS600x600x25 20110705
RHS600x400x32,450,0.6,0.4,0.032,,0.0573,0.00266059,0.008869,0.011092000000000001,0.216,0.00140667,0.007033,0.00836,0.157,0.00308568,,CAT EN-RHS RHS600x400x32 20110705
SHS600x600x28,487,0.6,0.6,0.028,,0.062,0.00332658,0.011089,0.013158000000000001,0.232,0.00332658,0.011089,0.013158000000000001,0.232,0.00537694,,CAT EN-SHS SHS600x600x28 20110705
RHS600x400x36,498,0.6,0.4,0.036000000000000004,,0.0635,0.0028899999999999998,0.009633000000000001,0.012161,0.213,0.00152312,0.007616,0.009154,0.155,0.00338591,,CAT EN-RHS RHS600x400x36 20110705
RHS600x400x40,545,0.6,0.4,0.04,,0.06949999999999999,0.00309857,0.010329000000000001,0.013163000000000001,0.211,0.0016279999999999999,0.00814,0.009895000000000001,0.153,0.00366688,,CAT EN-RHS RHS600x400x40 20110705
SHS600x600x32,550,0.6,0.6,0.032,,0.0701,0.0036940799999999998,0.012314,0.014727,0.23,0.0036940799999999998,0.012314,0.014727,0.23,0.00603425,,CAT EN-SHS SHS600x600x32 20110705
SHS600x600x36,611,0.6,0.6,0.036000000000000004,,0.0779,0.00403671,0.013456000000000001,0.016222,0.228,0.00403671,0.013456000000000001,0.016222,0.228,0.0066634599999999995,,CAT EN-SHS SHS600x600x36 20110705
SHS600x600x40,671,0.6,0.6,0.04,,0.08549999999999999,0.00435511,0.014517,0.017643000000000002,0.226,0.00435511,0.014517,0.017643000000000002,0.226,0.00726443,,CAT EN-SHS SHS600x600x40 20110705
SHS600x600x45,743,0.6,0.6,0.045,,0.09469999999999999,0.00472005,0.015734,0.019317,0.223,0.00472005,0.015734,0.019317,0.223,0.00797572,,CAT EN-SHS SHS600x600x45 20110705
SHS600x600x50,813,0.6,0.6,0.05,,0.1036,0.00504944,0.016831000000000002,0.020879,0.221,0.00504944,0.016831000000000002,0.020879,0.221,0.00864237,,CAT EN-SHS SHS600x600x50 20110705
SHS600x600x55,880,0.6,0.6,0.055,,0.11209999999999999,0.00534453,0.017815,0.022331,0.218,0.00534453,0.017815,0.022331,0.218,0.009264109999999999,,CAT EN-SHS SHS600x600x55 20110705
SHS600x600x60,945,0.6,0.6,0.06,,0.12029999999999999,0.00560655,0.018688,0.023675,0.216,0.00560655,0.018688,0.023675,0.216,0.00984066,,CAT EN-SHS SHS600x600x60 20110705
RHS650x450x12,200,0.65,0.45,0.012,,0.0255,0.00155115,0.004773,0.005677000000000001,0.247,0.0008846,0.003932000000000001,0.004423,0.186,0.00176484,,CAT EN-RHS RHS650x450x12 20110705
RHS650x450x16,263,0.65,0.45,0.016,,0.033499999999999995,0.00200842,0.006180000000000001,0.0074080000000000005,0.245,0.00114218,0.005076000000000001,0.005765,0.185,0.00230766,,CAT EN-RHS RHS650x450x16 20110705
RHS650x450x19,309,0.65,0.45,0.019,,0.0394,0.0023325,0.007177,0.008654,0.243,0.00132373,0.005883,0.006730000000000001,0.183,0.00269978,,CAT EN-RHS RHS650x450x19 20110705
SHS650x650x16,313,0.65,0.65,0.016,,0.0399,0.00265169,0.008159000000000001,0.009437000000000001,0.258,0.00265169,0.008159000000000001,0.009437000000000001,0.258,0.004138,,CAT EN-SHS SHS650x650x16 20110705
RHS650x450x22,355,0.65,0.45,0.022,,0.0452,0.00264073,0.008125,0.009857000000000001,0.242,0.00149556,0.006647,0.007658000000000001,0.182,0.0030789899999999998,,CAT EN-RHS RHS650x450x22 20110705
SHS650x650x19,369,0.65,0.65,0.019,,0.047,0.00308923,0.009505000000000001,0.011052000000000001,0.256,0.00308923,0.009505000000000001,0.011052000000000001,0.256,0.00485654,,CAT EN-SHS SHS650x650x19 20110705
RHS650x450x25,399,0.65,0.45,0.025,,0.0509,0.0029334,0.009026000000000001,0.011016000000000001,0.24,0.00165791,0.0073690000000000005,0.008552,0.18,0.00344527,,CAT EN-RHS RHS650x450x25 20110705
SHS650x650x22,424,0.65,0.65,0.022,,0.054,0.00350873,0.010796,0.012620000000000001,0.255,0.00350873,0.010796,0.012620000000000001,0.255,0.00555686,,CAT EN-SHS SHS650x650x22 20110705
RHS650x450x28,443,0.65,0.45,0.028,,0.0564,0.00321082,0.009879,0.012131000000000001,0.23900000000000002,0.00181103,0.008049,0.00941,0.179,0.00379857,,CAT EN-RHS RHS650x450x28 20110705
SHS650x650x25,478,0.65,0.65,0.025,,0.060899999999999996,0.00391049,0.012032000000000001,0.014141,0.253,0.00391049,0.012032000000000001,0.014141,0.253,0.00623887,,CAT EN-SHS SHS650x650x25 20110705
RHS650x450x32,500,0.65,0.45,0.032,,0.0637,0.00355746,0.010946000000000001,0.013552000000000002,0.23600000000000002,0.0020012,0.008894,0.010501,0.177,0.00424939,,CAT EN-RHS RHS650x450x32 20110705
SHS650x650x28,531,0.65,0.65,0.028,,0.0676,0.0042948199999999995,0.013215000000000001,0.015615,0.252,0.0042948199999999995,0.013215000000000001,0.015615,0.252,0.0069025399999999995,,CAT EN-SHS SHS650x650x28 20110705
RHS650x450x36,555,0.65,0.45,0.036000000000000004,,0.0707,0.00387817,0.011933000000000001,0.014898000000000002,0.234,0.0021758899999999998,0.009671,0.011531000000000001,0.17500000000000002,0.00467696,,CAT EN-RHS RHS650x450x36 20110705
SHS650x650x32,600,0.65,0.65,0.032,,0.0765,0.00478071,0.01471,0.017508000000000003,0.25,0.00478071,0.01471,0.017508000000000003,0.25,0.00775879,,CAT EN-SHS SHS650x650x32 20110705
RHS650x450x40,608,0.65,0.45,0.04,,0.0775,0.00417361,0.012842000000000001,0.01617,0.232,0.00233564,0.010381000000000001,0.012502000000000001,0.17400000000000002,0.00508121,,CAT EN-RHS RHS650x450x40 20110705
SHS650x650x36,668,0.65,0.65,0.036000000000000004,,0.0851,0.00523691,0.016114,0.019319000000000003,0.248,0.00523691,0.016114,0.019319000000000003,0.248,0.00858215,,CAT EN-SHS SHS650x650x36 20110705
RHS650x450x45,673,0.65,0.45,0.045,,0.0857,0.0045084,0.013872,0.017657000000000003,0.229,0.0025151,0.011178,0.013633000000000001,0.171,0.00555355,,CAT EN-RHS RHS650x450x45 20110705
SHS650x650x40,734,0.65,0.65,0.04,,0.0935,0.00566414,0.017428000000000003,0.021050000000000003,0.246,0.00566414,0.017428000000000003,0.021050000000000003,0.246,0.009372489999999999,,CAT EN-SHS SHS650x650x40 20110705
SHS650x650x45,814,0.65,0.65,0.045,,0.1037,0.00615855,0.018949,0.023102,0.244,0.00615855,0.018949,0.023102,0.244,0.01031373,,CAT EN-SHS SHS650x650x45 20110705
SHS650x650x50,891,0.65,0.65,0.05,,0.11359999999999999,0.0066102,0.020339000000000003,0.025031,0.241,0.0066102,0.020339000000000003,0.025031,0.241,0.01120282,,CAT EN-SHS SHS650x650x50 20110705
SHS650x650x55,966,0.65,0.65,0.055,,0.1231,0.00702048,0.021601000000000002,0.026839000000000002,0.23900000000000002,0.00702048,0.021601000000000002,0.026839000000000002,0.23900000000000002,0.01203946,,CAT EN-SHS SHS650x650x55 20110705
SHS650x650x60,1039,0.65,0.65,0.06,,0.1323,0.00739072,0.022741,0.028528,0.23600000000000002,0.00739072,0.022741,0.028528,0.23600000000000002,0.012823339999999999,,CAT EN-SHS SHS650x650x60 20110705
SHS650x650x65,1109,0.65,0.65,0.065,,0.1412,0.00772225,0.023761,0.030101000000000003,0.234,0.00772225,0.023761,0.030101000000000003,0.234,0.013554159999999999,,CAT EN-SHS SHS650x650x65 20110705
SHS700x700x16,338,0.7000000000000001,0.7000000000000001,0.016,,0.0431,0.00333598,0.009531000000000001,0.011002000000000001,0.278,0.00333598,0.009531000000000001,0.011002000000000001,0.278,0.0051912,,CAT EN-SHS SHS700x700x16 20110705
SHS700x700x19,399,0.7000000000000001,0.7000000000000001,0.019,,0.0508,0.0038919799999999997,0.011120000000000001,0.012899,0.277,0.0038919799999999997,0.011120000000000001,0.012899,0.277,0.00609812,,CAT EN-SHS SHS700x700x19 20110705
SHS700x700x22,459,0.7000000000000001,0.7000000000000001,0.022,,0.0584,0.00442687,0.012648000000000001,0.014744,0.275,0.00442687,0.012648000000000001,0.014744,0.275,0.00698391,,CAT EN-SHS SHS700x700x22 20110705
SHS700x700x25,517,0.7000000000000001,0.7000000000000001,0.025,,0.0659,0.004941,0.014117000000000001,0.016538,0.274,0.004941,0.014117000000000001,0.016538,0.274,0.00784853,,CAT EN-SHS SHS700x700x25 20110705
SHS700x700x28,575,0.7000000000000001,0.7000000000000001,0.028,,0.0732,0.0054347,0.015528,0.018281000000000002,0.272,0.0054347,0.015528,0.018281000000000002,0.272,0.00869191,,CAT EN-SHS SHS700x700x28 20110705
SHS700x700x32,651,0.7000000000000001,0.7000000000000001,0.032,,0.0829,0.0060618,0.017319,0.020528,0.27,0.0060618,0.017319,0.020528,0.27,0.00978326,,CAT EN-SHS SHS700x700x32 20110705
SHS700x700x36,724,0.7000000000000001,0.7000000000000001,0.036000000000000004,,0.0923,0.0066539799999999994,0.019011,0.022686,0.269,0.0066539799999999994,0.019011,0.022686,0.269,0.01083657,,CAT EN-SHS SHS700x700x36 20110705
SHS700x700x40,797,0.7000000000000001,0.7000000000000001,0.04,,0.10149999999999999,0.0072120299999999995,0.020606000000000003,0.024757,0.267,0.0072120299999999995,0.020606000000000003,0.024757,0.267,0.0118517,,CAT EN-SHS SHS700x700x40 20110705
SHS700x700x45,885,0.7000000000000001,0.7000000000000001,0.045,,0.1127,0.00786278,0.022465000000000002,0.027224,0.264,0.00786278,0.022465000000000002,0.027224,0.264,0.013066649999999999,,CAT EN-SHS SHS700x700x45 20110705
SHS700x700x50,970,0.7000000000000001,0.7000000000000001,0.05,,0.12359999999999999,0.00846292,0.02418,0.029557000000000003,0.262,0.00846292,0.02418,0.029557000000000003,0.262,0.014221349999999999,,CAT EN-SHS SHS700x700x50 20110705
SHS700x700x55,1053,0.7000000000000001,0.7000000000000001,0.055,,0.1341,0.00901394,0.025754000000000003,0.031759,0.259,0.00901394,0.025754000000000003,0.031759,0.259,0.01531546,,CAT EN-SHS SHS700x700x55 20110705
SHS700x700x60,1133,0.7000000000000001,0.7000000000000001,0.06,,0.14429999999999998,0.0095173,0.027192,0.033832,0.257,0.0095173,0.027192,0.033832,0.257,0.01634867,,CAT EN-SHS SHS700x700x60 20110705
SHS700x700x65,1211,0.7000000000000001,0.7000000000000001,0.065,,0.1542,0.00997445,0.026498,0.035776,0.254,0.00997445,0.026498,0.035776,0.254,0.01732063,,CAT EN-SHS SHS700x700x65 20110705
SHS700x700x70,1266,0.7000000000000001,0.7000000000000001,0.07,,0.1638,0.01038682,0.029677000000000002,0.037595,0.252,0.01038682,0.029677000000000002,0.037595,0.252,0.01823103,,CAT EN-SHS SHS700x700x70 20110705
RHS750x500x12,228,0.75,0.5,0.012,,0.029099999999999997,0.00234787,0.006261,0.007452,0.28400000000000003,0.00126481,0.005059,0.00566,0.209,0.00256889,,CAT EN-RHS RHS750x500x12 20110705
RHS750x500x16,301,0.75,0.5,0.016,,0.0383,0.00305121,0.008137,0.009751000000000001,0.28200000000000003,0.00163919,0.006557,0.007397000000000001,0.20700000000000002,0.00336672,,CAT EN-RHS RHS750x500x16 20110705
RHS750x500x19,354,0.75,0.5,0.019,,0.0451,0.00355355,0.009476,0.011415000000000002,0.281,0.00190515,0.007621,0.008653000000000001,0.20500000000000002,0.00394581,,CAT EN-RHS RHS750x500x19 20110705
SHS750x750x16,364,0.75,0.75,0.016,,0.0463,0.00412889,0.01101,0.012687,0.299,0.00412889,0.01101,0.012687,0.299,0.00640939,,CAT EN-SHS SHS750x750x16 20110705
RHS750x500x22,407,0.75,0.5,0.022,,0.0518,0.0040347099999999995,0.010759000000000001,0.013029,0.279,0.0021587,0.008635,0.009868,0.20400000000000001,0.00450834,,CAT EN-RHS RHS750x500x22 20110705
SHS750x750x19,429,0.75,0.75,0.019,,0.054599999999999996,0.0048229399999999995,0.012861000000000001,0.014887000000000001,0.297,0.0048229399999999995,0.012861000000000001,0.014887000000000001,0.297,0.0075349399999999995,,CAT EN-SHS SHS750x750x19 20110705
RHS750x500x25,458,0.75,0.5,0.025,,0.0584,0.00449501,0.011987000000000001,0.014591000000000002,0.277,0.00240012,0.009600000000000001,0.011043,0.203,0.00505426,,CAT EN-RHS RHS750x500x25 20110705
SHS750x750x22,493,0.75,0.75,0.022,,0.0628,0.00549261,0.014647,0.017033,0.296,0.00549261,0.014647,0.017033,0.296,0.00863627,,CAT EN-SHS SHS750x750x22 20110705
RHS750x500x28,509,0.75,0.5,0.028,,0.0648,0.0049348099999999995,0.013160000000000002,0.016104,0.276,0.00262966,0.010519,0.012178000000000001,0.201,0.00558354,,CAT EN-RHS RHS750x500x28 20110705
SHS750x750x25,556,0.75,0.75,0.025,,0.07089999999999999,0.00613824,0.016369,0.019123,0.294,0.00613824,0.016369,0.019123,0.294,0.00971332,,CAT EN-SHS SHS750x750x25 20110705
RHS750x500x32,575,0.75,0.5,0.032,,0.07329999999999999,0.00548989,0.01464,0.018045000000000002,0.274,0.00291769,0.011671,0.013630000000000001,0.2,0.0062632899999999995,,CAT EN-RHS RHS750x500x32 20110705
SHS750x750x28,619,0.75,0.75,0.028,,0.0788,0.00676022,0.018027,0.021158,0.293,0.00676022,0.018027,0.021158,0.293,0.01076603,,CAT EN-SHS SHS750x750x28 20110705
RHS750x500x36,640,0.75,0.5,0.036000000000000004,,0.0815,0.0060098899999999995,0.016026000000000002,0.019897,0.272,0.0031856799999999998,0.012743,0.015014000000000001,0.198,0.00691327,,CAT EN-RHS RHS750x500x36 20110705
SHS750x750x32,701,0.75,0.75,0.032,,0.08929999999999999,0.0075533499999999995,0.020142,0.023789,0.291,0.0075533499999999995,0.020142,0.023789,0.291,0.012131659999999999,,CAT EN-SHS SHS750x750x32 20110705
RHS750x500x40,702,0.75,0.5,0.04,,0.0895,0.00649559,0.017322,0.021664000000000003,0.269,0.00343425,0.013737000000000001,0.016329,0.196,0.00753339,,CAT EN-RHS RHS750x500x40 20110705
RHS750x500x45,779,0.75,0.5,0.045,,0.0992,0.00705568,0.018815000000000002,0.023752000000000002,0.267,0.00371856,0.014874,0.017879000000000003,0.194,0.00826638,,CAT EN-RHS RHS750x500x45 20110705
