nom,masse_kg_m,h_m,b_m,tw_m,tf_m,r_m,aire_m2,Iyy_m4,Izz_m4,iy_m,iz_m,Wel_y_m3,Wel_z_m3,Wpl_y_m3,Wpl_z_m3,J_m4,Iw_m6,obsolete,date,profil_gsa
RHS500x300x10,122.0,0.5,0.3,0.01,,,0.0155,0.00053762,0.00024439,0.186,0.126,0.00215,0.001629,0.002595,0.001826,0.0005245,,,20110705,CAT EN-RHS RHS500x300x10 20110705
RHS350x250x14.2,126.0,0.35,0.25,0.0142,,,0.016,0.000272,0.0001605,0.13,0.1,0.001554,0.001284,0.001887,0.001492,0.0003189,,False,20100728,CAT EN-RHS RHS350x250x14.2 20100728
RHS400x200x14.2,126.0,0.4,0.2,0.0142,,,0.016,0.0003238,0.0001078,0.142,0.0821,0.001619,0.001078,0.002032,0.001242,0.0002614,,False,20100728,CAT EN-RHS RHS400x200x14.2 20100728
RHS300x250x16,128.0,0.3,0.25,0.016,,,0.0163,0.0002062,0.0001546,0.112,0.0974,0.001375,0.001237,0.001668,0.001467,0.00028064,,,20110705,CAT EN-RHS RHS300x250x16 20110705
RHS400x150x16,128.0,0.4,0.15,0.016,,,0.0163,0.00029836,6.038e-05,0.135,0.0609,0.001492,0.000805,0.001948,0.000947,0.00016829,,,20110705,CAT EN-RHS RHS400x150x16 20110705
RHS400x300x12.5,131.0,0.4,0.3,0.0125,,,0.0167,0.00038451,0.00024611,0.152,0.121,0.001923,0.001641,0.002298,0.001884,0.0004681,,,20110705,CAT EN-RHS RHS400x300x12.5 20110705
RHS450x250x12.5,131.0,0.45,0.25,0.0125,,,0.0167,0.0004503,0.0001797,0.164,0.104,0.002001,0.001438,0.002458,0.001631,0.0004072,,False,20100728,CAT EN-RHS RHS450x250x12.5 20100728
RHS500x200x12.5,131.0,0.5,0.2,0.0125,,,0.0167,0.00050956,0.00011938,0.175,0.0845,0.002038,0.001194,0.002586,0.001346,0.00031514,,,20110705,CAT EN-RHS RHS500x200x12.5 20110705
RHS350x250x16,141.0,0.35,0.25,0.016,,,0.0179,0.00030011,0.00017654,0.129,0.0993,0.001715,0.001412,0.002095,0.001655,0.00035325,,,20110705,CAT EN-RHS RHS350x250x16 20110705
RHS400x200x16,141.0,0.4,0.2,0.016,,,0.0179,0.00035738,0.00011824,0.141,0.0813,0.001787,0.001182,0.002256,0.001374,0.00028871,,,20110705,CAT EN-RHS RHS400x200x16 20110705
RHS400x300x14.2,148.0,0.4,0.3,0.0142,,,0.0189,0.00042954,0.00027441,0.151,0.121,0.002148,0.001829,0.002579,0.002113,0.00052472,,,20110705,CAT EN-RHS RHS400x300x14.2 20110705
RHS450x250x14.2,148.0,0.45,0.25,0.0142,,,0.0189,0.0005032,0.0002,0.163,0.103,0.002236,0.0016,0.002759,0.001827,0.0004558,,False,20100728,CAT EN-RHS RHS450x250x14.2 20100728
RHS500x200x14.2,148.0,0.5,0.2,0.0142,,,0.0189,0.00056939,0.00013239,0.174,0.0838,0.002278,0.001324,0.002904,0.001505,0.00035166,,,20110705,CAT EN-RHS RHS500x200x14.2 20110705
RHS500x300x12.5,151.0,0.5,0.3,0.0125,,,0.0192,0.0006581,0.0002978,0.185,0.125,0.002633,0.001985,0.003196,0.002244,0.0006439,,False,20100728,CAT EN-RHS RHS500x300x12.5 20100728
RHS550x350x12,162.0,0.55,0.35,0.012,,,0.0207,0.00087142,0.00043539,0.205,0.145,0.003169,0.002488,0.003819,0.002804,0.00092039,,,20110705,CAT EN-RHS RHS550x350x12 20110705
RHS400x300x16,166.0,0.4,0.3,0.016,,,0.0211,0.00047541,0.00030309,0.15,0.12,0.002377,0.002021,0.00287,0.002349,0.00058286,,,20110705,CAT EN-RHS RHS400x300x16 20110705
RHS450x250x16,166.0,0.45,0.25,0.016,,,0.0211,0.00055705,0.00022041,0.162,0.102,0.002476,0.001763,0.00307,0.002029,0.00050545,,,20110705,CAT EN-RHS RHS450x250x16 20110705
RHS500x200x16,166.0,0.5,0.2,0.016,,,0.0211,0.00063036,0.00014539,0.173,0.083,0.002521,0.001454,0.003231,0.001669,0.00038872,,,20110705,CAT EN-RHS RHS500x200x16 20110705
RHS500x300x14.2,170.0,0.5,0.3,0.0142,,,0.0217,0.000737,0.0003325,0.184,0.124,0.002948,0.002216,0.003593,0.002519,0.0007224,,False,20100728,CAT EN-RHS RHS500x300x14.2 20100728
RHS600x400x12,181.0,0.6,0.4,0.012,,,0.0231,0.00117924,0.00063395,0.226,0.166,0.003931,0.00317,0.004703,0.003569,0.00129844,,,20110705,CAT EN-RHS RHS600x400x12 20110705
RHS500x300x16,191.0,0.5,0.3,0.016,,,0.0243,0.00081783,0.00036768,0.183,0.123,0.003271,0.002451,0.004005,0.002804,0.00080329,,,20110705,CAT EN-RHS RHS500x300x16 20110705
RHS650x450x12,200.0,0.65,0.45,0.012,,,0.0255,0.00155115,0.0008846,0.247,0.186,0.004773,0.003932,0.005677,0.004423,0.00176484,,,20110705,CAT EN-RHS RHS650x450x12 20110705
RHS550x350x16,213.0,0.55,0.35,0.016,,,0.0271,0.00112056,0.00055749,0.203,0.143,0.004075,0.003186,0.004958,0.003635,0.00119693,,,20110705,CAT EN-RHS RHS550x350x16 20110705
RHS750x500x12,228.0,0.75,0.5,0.012,,,0.0291,0.00234787,0.00126481,0.284,0.209,0.006261,0.005059,0.007452,0.00566,0.00256889,,,20110705,CAT EN-RHS RHS750x500x12 20110705
RHS500x300x20,235.0,0.5,0.3,0.02,,,0.03,0.00098777,0.00044078,0.182,0.121,0.003951,0.002939,0.004885,0.003408,0.00097447,,,20110705,CAT EN-RHS RHS500x300x20 20110705
RHS600x400x16,238.0,0.6,0.4,0.016,,,0.0303,0.00152219,0.00081553,0.224,0.164,0.005074,0.004078,0.006123,0.00464,0.00169376,,,20110705,CAT EN-RHS RHS600x400x16 20110705
RHS550x350x19,250.0,0.55,0.35,0.019,,,0.0318,0.00129448,0.00064197,0.202,0.142,0.004707,0.003668,0.005769,0.004224,0.00139434,,,20110705,CAT EN-RHS RHS550x350x19 20110705
RHS650x450x16,263.0,0.65,0.45,0.016,,,0.0335,0.00200842,0.00114218,0.245,0.185,0.00618,0.005076,0.007408,0.005765,0.00230766,,,20110705,CAT EN-RHS RHS650x450x16 20110705
RHS600x400x19,280.0,0.6,0.4,0.019,,,0.0356,0.00176363,0.00094248,0.222,0.163,0.005879,0.004712,0.007141,0.005406,0.00197788,,,20110705,CAT EN-RHS RHS600x400x19 20110705
RHS550x350x22,286.0,0.55,0.35,0.022,,,0.0364,0.00145758,0.00072058,0.2,0.141,0.0053,0.004118,0.006544,0.004786,0.00158315,,,20110705,CAT EN-RHS RHS550x350x22 20110705
RHS750x500x16,301.0,0.75,0.5,0.016,,,0.0383,0.00305121,0.00163919,0.282,0.207,0.008137,0.006557,0.009751,0.007397,0.00336672,,,20110705,CAT EN-RHS RHS750x500x16 20110705
RHS650x450x19,309.0,0.65,0.45,0.019,,,0.0394,0.0023325,0.00132373,0.243,0.183,0.007177,0.005883,0.008654,0.00673,0.00269978,,,20110705,CAT EN-RHS RHS650x450x19 20110705
RHS600x400x22,320.0,0.6,0.4,0.022,,,0.0408,0.00199185,0.00106177,0.221,0.161,0.00664,0.005309,0.008118,0.00614,0.00225136,,,20110705,CAT EN-RHS RHS600x400x22 20110705
RHS550x350x25,321.0,0.55,0.35,0.025,,,0.0409,0.0016101,0.00079352,0.198,0.139,0.005855,0.004534,0.007284,0.00532,0.00176335,,,20110705,CAT EN-RHS RHS550x350x25 20110705
RHS750x500x19,354.0,0.75,0.5,0.019,,,0.0451,0.00355355,0.00190515,0.281,0.205,0.009476,0.007621,0.011415,0.008653,0.00394581,,,20110705,CAT EN-RHS RHS750x500x19 20110705
RHS650x450x22,355.0,0.65,0.45,0.022,,,0.0452,0.00264073,0.00149556,0.242,0.182,0.008125,0.006647,0.009857,0.007658,0.00307899,,,20110705,CAT EN-RHS RHS650x450x22 20110705
RHS600x400x25,360.0,0.6,0.4,0.025,,,0.0459,0.00220713,0.0011736,0.219,0.16,0.007357,0.005868,0.009056,0.006842,0.00251417,,,20110705,CAT EN-RHS RHS600x400x25 20110705
RHS600x400x28,399.0,0.6,0.4,0.028,,,0.0508,0.00240973,0.00127817,0.218,0.159,0.008032,0.006391,0.009954,0.007513,0.00276626,,,20110705,CAT EN-RHS RHS600x400x28 20110705
RHS650x450x25,399.0,0.65,0.45,0.025,,,0.0509,0.0029334,0.00165791,0.24,0.18,0.009026,0.007369,0.011016,0.008552,0.00344527,,,20110705,CAT EN-RHS RHS650x450x25 20110705
RHS750x500x22,407.0,0.75,0.5,0.022,,,0.0518,0.00403471,0.0021587,0.279,0.204,0.010759,0.008635,0.013029,0.009868,0.00450834,,,20110705,CAT EN-RHS RHS750x500x22 20110705
RHS650x450x28,443.0,0.65,0.45,0.028,,,0.0564,0.00321082,0.00181103,0.239,0.179,0.009879,0.008049,0.012131,0.00941,0.00379857,,,20110705,CAT EN-RHS RHS650x450x28 20110705
RHS600x400x32,450.0,0.6,0.4,0.032,,,0.0573,0.00266059,0.00140667,0.216,0.157,0.008869,0.007033,0.011092,0.00836,0.00308568,,,20110705,CAT EN-RHS RHS600x400x32 20110705
RHS750x500x25,458.0,0.75,0.5,0.025,,,0.0584,0.00449501,0.00240012,0.277,0.203,0.011987,0.0096,0.014591,0.011043,0.00505426,,,20110705,CAT EN-RHS RHS750x500x25 20110705
RHS600x400x36,498.0,0.6,0.4,0.036,,,0.0635,0.00289,0.00152312,0.213,0.155,0.009633,0.007616,0.012161,0.009154,0.00338591,,,20110705,CAT EN-RHS RHS600x400x36 20110705
RHS650x450x32,500.0,0.65,0.45,0.032,,,0.0637,0.00355746,0.0020012,0.236,0.177,0.010946,0.008894,0.013552,0.010501,0.00424939,,,20110705,CAT EN-RHS RHS650x450x32 20110705
RHS750x500x28,509.0,0.75,0.5,0.028,,,0.0648,0.00493481,0.00262966,0.276,0.201,0.01316,0.010519,0.016104,0.012178,0.00558354,,,20110705,CAT EN-RHS RHS750x500x28 20110705
RHS600x400x40,545.0,0.6,0.4,0.04,,,0.0695,0.00309857,0.001628,0.211,0.153,0.010329,0.00814,0.013163,0.009895,0.00366688,,,20110705,CAT EN-RHS RHS600x400x40 20110705
RHS650x450x36,555.0,0.65,0.45,0.036,,,0.0707,0.00387817,0.00217589,0.234,0.175,0.011933,0.009671,0.014898,0.011531,0.00467696,,,20110705,CAT EN-RHS RHS650x450x36 20110705
RHS750x500x32,575.0,0.75,0.5,0.032,,,0.0733,0.00548989,0.00291769,0.274,0.2,0.01464,0.011671,0.018045,0.01363,0.00626329,,,20110705,CAT EN-RHS RHS750x500x32 20110705
RHS650x450x40,608.0,0.65,0.45,0.04,,,0.0775,0.00417361,0.00233564,0.232,0.174,0.012842,0.010381,0.01617,0.012502,0.00508121,,,20110705,CAT EN-RHS RHS650x450x40 20110705
RHS750x500x36,640.0,0.75,0.5,0.036,,,0.0815,0.00600989,0.00318568,0.272,0.198,0.016026,0.012743,0.019897,0.015014,0.00691327,,,20110705,CAT EN-RHS RHS750x500x36 20110705
RHS650x450x45,673.0,0.65,0.45,0.045,,,0.0857,0.0045084,0.0025151,0.229,0.171,0.013872,0.011178,0.017657,0.013633,0.00555355,,,20110705,CAT EN-RHS RHS650x450x45 20110705
RHS750x500x40,702.0,0.75,0.5,0.04,,,0.0895,0.00649559,0.00343425,0.269,0.196,0.017322,0.013737,0.021664,0.016329,0.00753339,,,20110705,CAT EN-RHS RHS750x500x40 20110705
RHS750x500x45,779.0,0.75,0.5,0.045,,,0.0992,0.00705568,0.00371856,0.267,0.194,0.018815,0.014874,0.023752,0.017879,0.00826638,,,20110705,CAT EN-RHS RHS750x500x45 20110705
RHS750x500x50,852.0,0.75,0.5,0.05,,,0.1086,0.00756488,0.00397461,0.264,0.191,0.020173,0.015898,0.025709,0.019326,0.00895235,,,20110705,CAT EN-RHS RHS750x500x50 20110705
